name,cate1
"네츄럴코어 허브1 홀리스틱 양고기[(총 2.4kg) 1.2kg x 2개] 사은품16종 네츄럴코어 애견사료 7kg 2kg/강아지사료",16
"매일맘마 오리지널 QT 1/ 2/ 3단계",10
"4P증정/하기스 기저귀 보송보송소프트 2~5단계 3팩",10
"30롤x2팩 순백순수화장지휴지각티슈키친타올두루마리",16
"아이폰6케이스/아이폰6플러스/아이폰6S/메탈/미러",22
"에어2/미니4/프로/9.7/미니/뉴아이패드1.2.3.4/케이스",22
"G마켓단독특가  NEW - 어린이 공구놀이세트/전동드릴",10
"PC바이져/썬바이져/썬바이저/깨지지않는바이져",21
"이엠텍 XENON 지포스 GTX960 JETSTREAM D5 4GB `","07"
"[에뛰드하우스] 실크 스카프 모이스트 헤어 미스트 120ml /헤어케어","08"
"폼클렌징 6개) 자연추출물有 피부에 맞게 골라쓰는 폼","08"
"시골에서 직접키운 농산물로 만든 김치들입니다",15
"이고진 스텝퍼7320/7520/7120옵션/효과최고[ISO국제인증쇼바]간격조절/다이어트/헬스기구/실내 운동기구","09"
"도매상품/바닥스퀴지/바닥세척기/물밀대/바닥물기제거",16
"하솔/갈대빗자루/갈대비/수수/마당/방비/미용실/학교",16
"3.3kg소화기 야광받침대+점검표+위치스티커/검정품",16
"포밍테이블/다용도테이블/사무용/컴퓨터책상/학생책상",12
"정식품 베지밀/토들러1~3단계/190mlX64팩/아기/두유",10
"뽀로로칼라칠판 미미칼라칠판 워터스케치북 겨울왕국",10
"단골언니 여성 슬립온 스니커즈 운동화 플랫 키높이",14
"삼원농산 4KG 햇병아리콩 외 렌틸콩 수입콩 모음",15

"[요즘대세/브리츠/컬러스피커] Britz BZ-700S BUCKS/인테리어스피커/고음질/2채널스피커/고밀도 우든 MDF/우드","07"
"라빠르쉐 브라운 슈가 250g /설탕/커피용품/카페용품/천연설탕/시럽/소스/첨가",15
"2016 싱크대물막이 물막이 곰돌이 강아지 돼지",16
"바디피트 볼록맞춤/귀애랑/순간흡수",16
"1만원쿠폰+미국산 스타벅스 원두커피/프렌치로스트/브렉퍼스트/브랙 블랙퍼스트 파이크플레이스",15
"니베아 쿨 킥 쉐이빙 폼[200ml x 4개] (면도크림 4개) 니베아 쉐이빙 폼(젤) 민감 건성 쿨킥","08"
"매직 CD거치대 시즌1 (매직CD슬롯 스마트폰거치대) 핸드폰/차량용품/자동차",22
"BMW 아우디 벤츠 차량용 목쿠션 크랙쿠션 안전벨트",21
"[기프티콘] 아이스 까페 아메리카노 Tall",16
"[기타] 논슬립 옷걸이 50p (벨트or넥타이걸이 증정)",16
"방문손잡이 문손잡이 도어락 문고리 현관정 방문정","05"
"ipTIME H508 8포트 스위칭허브/스위치/인터넷/아이피타임","07"
"코렐코디네이츠  허브향균도마2P",16
"사조 로하이 캣푸드 /국내산 고양이 주식캔 95g",16
"드마리스 드마리스[10만원] 드마리스 모바일 상품권 10만원권",16
"델코 쏠라이트 로케트 밧데리 최신정품 최저가판매 40/60/80/90/100 LR Din단자 수입차",21
"[2016년 2년연속명품브랜드대상수상]왕자 NEW베이직 폴행거(68가지선택형)",12
"다우니 울트라 에이프릴 후레쉬 3.06L[2개] 다우니 고농축 섬유유연제 3.06L/3.83L 2개",16
"서클라인 35W LED 모듈 / 인테리어  원형등 대체",12
"홍삼원/정관장/비타500/선물세트/미에로화이바/박카스",15
"낙타마트/대용량 새우깡 400g 6개입/노래방새우깡",15
"플러스 파워핸들 (사은품2종)이지턴 파워핸들/파워봉/핸들봉/차량용품",21
"루젠 대쉬보드커버 데쉬보드카바 자동차 대시보드 데시보드",21
"홈빙 초간편요구르트/청국장 제조기(우유팩사용)","06"
"(소프트99)글라코 유막제거제/발수코팅/G-47/세차용품",21
"도그씨 고양이샴푸 / 털빠짐 방지 /탁월한 세정력 /인도어캣/고양이모질관리/캣샴푸",16
"국산/고용량멀티탭/멀티탭/개별멀티탭/절전/개별/개별스위치/멀티콘센트/에어컨멀티탭/전기난로멀타탭/멀티샵/개별6구멀티탭/6구멀티탭/콘센트/개별스위치/멀티코드/멀티콘센트/1구/2구/3구/4구/5구/6구/8구/10구","04"
"고양이캔 특가 사조로하이 /굿프랜드 도모다찌 몽이 토모다찌 르샤  히바리/헬로도기/네츄럴코어",16
"[무료배송]커클랜드 고양이 사료 11.34kg/캣차우/캐츠랑/세라피드/큐티캣/모어모어/태비 통큰",16
"탑씨1.5L x 12펫 / 오란씨1.5L x 12펫 / 맥콜 / 칠성사이다 / 천연사이다 / 탄산음료 / 음료수 / 무료배송",15
"[]시세이도 스포츠커버 파운데이션 1+1/매장개당2만원/일본정식수입품/속임수파데/파운데이션/화장품","08"
"+[우체국무료특송+3년보증정품+파우치증정+당일발송]+ Seagate Backup Plus S Portable Drive 2TB 외장하드","07"
"[전국최저가_11번가 입점 단독이벤트] 공장직영 1+1 캠핑매트/대형 야외매트/돗자리/돗자리매트/텐트매트","09"
"Beezap 비잽 BZ520 마이크로5핀 2M 급속 충전케이블",22
"진성다이어리  40절시스템다이어리/새출발파격할인",18
"[바로골프]골프 디자인 볼마커 10종/자석/수평체크볼마커/볼라이너/골프필드용품/골프볼마커/라운딩용품","09"
"[베베숲]아기물티슈 센시티브 엠보싱 캡8팩+휴대 리필 8팩/물티슈 베스트 1위 선정",10
"SSAMZIE 6900원균일가 캐주얼 남성 벨트 가죽벨트 정장벨트",14
"levi's 리바이스 501 511 505 569 카고 청바지 자켓 스키니",14
"아빠가차린밥상 다진마늘1Kg/국내가공제조/간마늘/양념/김치/냉동마늘",15
"[한국문화진흥] 컬쳐랜드 온라인문화상품권 1000원/온라인용 인증번호 실시간 전송",16
"부토니에 200종 모음_정장용 브로치 포인트 패션 웨딩 소품 옷핀",14
"인기 쁘띠스카프 남성스카프 숏스카프 넥타이 행커？ 정장스카프 미니스카프 넥타이 부토니에 행커치프",14
"[산지직송][정품]경북 청송 꿀부사 선물세트 5kg+5kg[2박스]//고객만조도 최고!!",15
"리첼 ND 베이비 스푼 릿첼 이유식 스푼/케이스세트/UF/ND 포크 리첼 소프트",10
"팬틴/헤드앤숄더/허벌에센스","08"
"프로메이드 멀티정리함 모음전",16
"크린아트 재활용 분리수거함 3P",16
"[슈퍼마트]그루 키친타올 120매 12롤",16
"[슈퍼마트]레인보우샵 실리카겔 생활용",16
"[슈퍼마트]울샴푸오리지널","08"
"해피바스 여성청결제 200ml","08"
"[슈퍼마트]퍼실 파워젤 1.8L(드럼용)",16
"[슈퍼마트] 니베아 맨 쿨킥 폼 200ml","05"
"[슈퍼마트] 유한락스 후레쉬",16
"추억의 옛날과자와 대용량 60종",15
"정품카트리지(천공)착한가격에판매 pg810 pg740 pg945","04"
"앙띠수유쿠션12종/수유쿠션/수유용품/출산선물/출산용품/신생아용품/수유패드/수유베개/산모방석",10
"NETmate NMC-HM10GN/HDMI 1.4 Gold Metal 케이블 10M (FullHD 3D)/Full-HD 1080P/금도금/30AWG/3중 차폐쉴드/3D TV 완벽지원/다양한 HDMI기기들과 호환","02"
"16년(신형)보솜이천연코튼기저귀 공용소형 54p x1팩",10
"다용도접이식테이블/밥상/책상/노트북/교자상공부상",12
"[SM거울] 전국무배/전신거울모음/벽걸이거울/스탠드형거울/사각거울/화장대거울/국내생산",12
"풀무원생수 2l x 12펫/ 롯데식품관",15
"갤럭시노트4케이스 노트4/투명/미러/다이어리/가죽/뷰",22
"[3M프리미엄 항균필터&활성탄필터] 100%정품만 취급합니다. 자동차에어컨필터/자동차용품/항균/향균/YF소나타/LF소나타/모닝/투싼/K5/K7/스파크/아반떼HD/MD/EF/뉴EF/싼타페DM/CM/와이퍼/탈취제/그랜저HG/TG/쎄라토",21
"[선물용] 정품 로베르타 디까메리노 방향제 모음/크롬방향제/로베르따 디 까메리노차량용 방향제/디카메리노/카지트",21
"[노발락] 1단계,2단계/IT/AC/AR/  [당일발송] + 안전포장  [kiwonmamy]",10
"착한농사꾼 30%세일/상주곶감/설명절선물세트10종/24900원~/곶감",15
"하기스소프트드라이 2016 하기스 매직기저귀 3단계 중형-남 76매[3팩] 하기스 매직기저귀(밴드형) 3/4/5단계X3팩/5시마감",10
"남양유업 남양XO 임페리얼 800g 1~4단계-3캔/분유",10
"앙쥬 입술 트레이닝 치발기 (A1317) 특가)앙쥬치발기2개+케이스. 노리개 공갈젖꼭지",10
"더페이스샵 더페이스샵  파워 퍼펙션 비비BB 크림 40g (대용량)","08"
"유피스 유피스 PES젖병 1+1 특가판매 젖병/젖꼭지/일회용젖병",10
"M~3XL 봄신상 셔츠/린넨/마/남방/체크/루즈핏/헨리넥",14
"분당ENG 에어컨 플라이트 에어컨바람막이/천정형에어컨/실외기커버/윈드바이저",24
"트렉스테이지 3D 퍼팅매트/퍼팅연습기/연습용품/퍼팅스윙연습/골프용","09"
" IPKN  퍼퓸 파우더 팩트 퍼프 10개","08"
"[도서]신사고 우공비 초등 전과목 세트 5-1 (2016년) : 초등학습비법서 / 5~6년군 1 [전4권 + 부록 3종]",93
"[도서]Welcome to grammar 웰컴 투 그래머 기본서 1",93
"[도서]기적의 독서논술 C1단계 : 초등 4학년 이상 [전면개정판]",93
"[도서]새벽 세시, 바람이 부나요?",93
"아망떼 국내산 스윗드림 순면 매트커버 /누빔/홑겹/킹/퀸/더블/싱글",12
"[생필품데이][지아이엘] 최고급 샤워커튼/욕실/목욕/커텐/EVA/패브릭/방수원단(고리포함 봉선택)",12
"치킨소스(매운맛)2.1kg/튀김닭용양념/동그랑/닭소스/꼬치소스/닭꼬치/닭강정/후라이드/소스",15
"존슨즈베이비 화이트 로션 500ml x 2개/아기로션/베이비로션/유아로션/크림/오일/버블바스/바디워시/파우더","08"
"웅진 자연은 감귤 외 11종(1.5LX3페트병)+토마토 or 알로에 1.5Lx1페트 증정",15
"닌텐도 Wii 전용 눈차크","04"
"닌텐도 Wii 전용 컴포넌트 케이블","04"
"[도서]은하철도의 밤 (한국어판) : 1934년 초판본 오리지널 디자인",93
"[도서]초판본 진달래꽃 : 김소월 시집 : 1925년 초판본 오리지널 디자인 [초판 부록 : 경성에서 온 소포 패키지]",93
"[도서]어느 날 나는 흐린 주점에 앉아 있을거다",93
"[코카콜라] 코카콜라 1.25L x 12병/칠성사이다/펩시콜라/환타/맥콜/탄산음료/무료배송",15
"전국당일꽃배달서비스 프로포즈 생일기념일축하 3시간배송 꽃바구니 꽃배달 카네이션 스승의날 감사 선물",12
"울트라플로라 프로바이오틱스 60캡슐 6병/여에스더유산균",15
"무료배송 세일특가 243ℓ 일반냉장고 FR-G244PDWK","06"
"[3900원 가죽 벨트 무료배송]신상특가 사은품 청바지 밸트 남성 남자 여자 케쥬얼 허리띠 반바지 혁대",14
"[무료배송] CJ제일제당 사각 큰 햇반 300g×10개입/ 씨제이제일제당",15
"[완전특가][산지직송]고당도 청송 꿀사과 5kg/10kg/부사/우체국택배/전국무료배송!!",15
"봄신상 면바지/일자/슬랙스/스판/바지/남자/28~36",14
"[롯데칠성] 트레비 500ml x 20펫 / 초정탄산수/ 씨그램/ 탄산음료/ 음료수/ 무료배송",15
"아이리버정품 오픈형이어폰  IDP-1000  줄꼬임방지  칼국수이어폰  아이리버  신상품  당일배송","03"
"JUMP뛰면 키큰다! [뛰뛰빵빵 점핑랜드]",16
"미끄럼방지매트/롤매트/격자/코일/카페트/현관매트/",16
"타미야 패널라인 PANEL LINE 40ml/ 87131 87132 87133 먹선용 에나멜 먹선 도료 먹선펜 먹선붓 먹선작업",16
"[콜맨] 트레일헤드 야전침대 2000003209 /캠핑용품/야전침대/콜맨","09"
"질레트 퓨전 프로글라이드 파워/면도날 X 8개","05"
"[11번가 특가-행사상품](공식판매처) 한경희 프리미엄 살균스팀다리미 크리스탈 HI-8000OR(스팀멈춤스위치)","05"
"3M 포스트잇 스카치 테이프 대용량 디스펜서 오피스팩 매직 다용도테이프 캐비넷팩 투명 박스테이프 롤",18
"명찰 목걸이명찰 목걸이줄명찰 아크릴명찰 카드명찰 스퀘어명찰 관광명찰 집게명찰 단체 가죽 행사용 명찰",18
"스테들러 색연필 ` 노리스 지우개 24색 36색 12색 무지개 점보색연필 에고소프트 코끼리형광 형광JH",18
"칼라 명함꽂이 스탠드 부착용 명함케이스 pop아크릴 1단 2단 3 4단 6단 8단 명함봉투 아크릴꽂이 메뉴꽂이",18
"좋은느낌4팩/생리대특가/화이트/한초랑/소형/중형/대형/오버나이트/팬티라이너/애니데이",16
"[쁘띠엘린] 에티튜드 스킨케어","08"
"1+1 무료배송 여행용 에어목베개 수면안대 목쿠션",12
"양념 닭강정 대[1.7kg] 속초명물 동해닭강정(1700g)/순살닭강정(750g/1300g)",15
"오하임 오하임 맘스 플레이맘 매직행거[1개] 국내산 프리미엄 옷걸이 1P/논슬립옷걸이/옷정리",16
"네추럴블라썸 초박형 팬티/밴드 기저귀 4팩 1BOX",10
"네추럴블라썸 초박형 팬티기저귀 L 대형 24매 4팩",10
"네추럴블라썸 초박형 팬티기저귀 XL 특대형 22매 4팩",10
"[도서]디지털 채색의 정석",93
"[도서]SAVE THE CAT! : 흥행하는 영화 시나리오의 8가지 법칙",93
"[도서]웹툰 고수들의 실전 작법노트",93
"[도서]만화학개론 : CARTOON THEORY FOR BEGINNERS",93
"[도서]메이플스토리 공식 팬북 시크릿스토리 : 영웅 편",93
"[도서]라이트 노벨 구성과 작법 노하우",93
"[도서]만화 일러스트 테크닉 대백과 : 만화 그리기에 필요한 모든 테크닉",93
"[도서]데즈카 오사무의 만화 창작법",93
"[도서]소설쓰기의 모든 것 Part 01 : 플롯과 구조",93
"[도서]그래픽 스토리텔링과 비주얼 내러티브 : 만화책과 그래픽 노블의 스토리텔링과 활용방법의 기초 [개정판]",93
"[도서]LIGHT 미술가를 위한 빛의 이해와 활용",93
"[도서]미술가를 위한 해부학 도감",93
"[도서]타로 컬러링북 : COLOR YOUR LIFE CARD",93
"쭈쭈베이비 일본내수 쭈쭈140p 피죤고급수유패드136p",10
"서울우유 밀크릿 400g (2GX200정) / 밀크캔디 어린이사탕 우유사탕 국내산 분유",10
"A조이크루A 남자비치웨어/남자수영복/커플/여자/반바지/마바지/가디건/여름바지/신혼여행/브이넥","09"
"(무료배송)니베아 맨 센세티브 쉐이빙폼 200ml X 3개","08"
"[무료배송]해피바스 클렌징폼 6개/폼클렌징/솝베리클렌징폼/요거트폼/버블폼/화이트클레이폼/비누/","08"
"[선착순한정]미클릭 아르간 오일 1+1+1","08"
"코디 라벤더 파워엠버싱 3겹 30롤(1팩) /3겹화장지",16
"더블에이 A4 복사용지(A4용지) 80g 2BOX (5000매)",18
"LG-H791 넥서스5X 케이스/다이어리/가죽/젤리/투명",22
"[도서]하이라이트 고등학교 국어 2 자습서 (2015년) : 새 교육과정",93
"[도서]그가 미친 단 하나의 문제, 골드바흐의 추측",93
"[도서]생물과 무생물 사이",93
"[도서]최태성 KEYWORD 365 한국사 : 하룻밤에 읽고 끝내는 한국사",93
"[도서]한글의 탄생 : 문자라는 기적",93
"[도서]나는 청개구리 경매로 집 400채를 돈 없이 샀다 : 총 1200채 경매 성공! 400채 '0원경매'의 부동산 신화!",93
"쿠션마켓 북유럽 쿠션/쿠션커버/방석/cushion",12
"다이아몬드광채연출/스킨+로션+에센스/쇼킹토너3탄","08"
"[아동수영복+수모+가방]유아동/남아동/여아동/주니어/비키니/실내수영복/원피스/3피스/5부/래쉬가드/아레나","09"
"[도서]백종원이 추천하는 집밥 메뉴 52",93
"[도서]백종원이 추천하는 집밥 메뉴 54 : 백종원이 추천하는 집밥메뉴 2탄 [무료배송]",93
"[도서]사명자반 : 복음을 삶으로 행동으로",93
"[이케아] LERBERG 철재선반 시리즈선반/수납/철제선반",12
"한예지 한예지 3겹 데코 27m (30롤)[2팩(60롤)] 한예지 3겹 데코 30롤 x 2팩 / 천연펄프 / 살균화장지",16
"바퀴제로. 맥스포스 셀렉트겔 230g[1개] 바퀴벌레약 페스트세븐겔/맥스포스셀렉트겔/진드기싹",16
"방석 커버 북유럽 극세사 예쁜 자가드 디자인 방석",12
"뒤꿈치 미끄럼방지 패드 깔창 하이힐 쿠션 발목 보호대 발보호 까짐방지 발교정 하이힐 구두 신발 운동화",14
"노발락 노발락 1단계/2단계/IT/AC/AR/   카드할인가 27.330원",10
"퓨코 2016봄신상 아동내의 꼬마친구 퓨코 5부7부30수모음",10
"[편하고예쁜슬리퍼]발이편한 쿠션슬리퍼/통굽슬리퍼/여성슬리퍼/사무실슬리퍼/슬리퍼/간호화/",14
"[TINYLOVE] 타이니러브모빌 수더앤그루브모빌 / 모빌거치대 신생아모빌",10
